Username,Tweets,Date,Likes,Retweets
Avanti West Coast,"Planned Engineering Works: Liverpool Lime Street station will undergo maintenance, resulting in service disruptions. We apologize for any inconvenience caused. #AvantiWestCoast",16/01/2022,156,3
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,15/01/2022,133,4
Avanti West Coast,Attention Passengers: Your feedback is important to us. Let us know how we can improve your travel experience. #AvantiWestCoast,14/01/2022,54,3
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,13/01/2022,39,2
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,12/01/2022,38,1
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",11/01/2022,150,1
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,10/01/2022,4,5
Avanti West Coast,Service Announcement: Trains on the Edinburgh to Glasgow route are running as per schedule. We wish you a pleasant journey with AvantiWestCoast! #AvantiWestCoast,09/01/2022,135,5
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",08/01/2022,204,4
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,07/01/2022,236,3
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,06/01/2022,287,2
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,05/01/2022,109,4
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,04/01/2022,22,2
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",03/01/2022,147,2
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,02/01/2022,80,3
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",31/12/2021,26,4
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,30/12/2021,25,70
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,29/12/2021,1,228
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,28/12/2021,25,169
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,27/12/2021,12,102
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",26/12/2021,15,10
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",25/12/2021,25,1
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,24/12/2021,22,49
Avanti West Coast,We are looking to our future generation for help! Enter your train name submission here - https://avantiwestcoast.co.uk/climate-train-competition,23/12/2021,22,201
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,22/12/2021,27,86
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",21/12/2021,28,9
Avanti West Coast,Service Update: Our services are temporarily affected due to ongoing strike action. Please check our website for the latest updates. Train number 5678 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,20/12/2021,16,87
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,19/12/2021,6,122
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",18/12/2021,9,49
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,17/12/2021,10,7
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,16/12/2021,8,232
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,15/12/2021,6,144
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",14/12/2021,22,106
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,13/12/2021,12,94
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,12/12/2021,1,171
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,11/12/2021,5,202
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",10/12/2021,4,59
Avanti West Coast,Service Announcement: Trains on the Edinburgh to Glasgow route are running as per schedule. We wish you a pleasant journey with AvantiWestCoast! #AvantiWestCoast,09/12/2021,28,196
Avanti West Coast, Currently Running: Trains on the Liverpool to London Euston route are operating as scheduled. We appreciate your patronage. Train number 9012 is on time. #AvantiWestCoast,08/12/2021,10,179
